,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.142862952756593,0.17194418476491127,0.1379372176292921,0.1646763722272792,-0.004232469213961118,-0.0033187123095969953,0.17194418476491127
GRNBOOST2,0.15763581116722325,0.12192757303466398,0.14188071139015848,0.11312041340446485,0.02014366178482501,0.012771502682733138,0.12192757303466398
PPCOR,0.230482940861565,0.2541332702816433,0.15301891732669076,0.17275021152848766,-0.015613682116394093,-0.01694771353342128,0.2541332702816433
SINCERITIES,0.027203837515124105,0.08096430129782993,-0.027184221665522052,-0.12265549424749929,0.007666454685202645,0.009139767999893357,0.08096430129782993
