,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.17374001491119312,-0.21083761741686521,-0.17452744434714218,2.6663177909262576,1.041703923973301,-0.4225886878818136
GRNBOOST2,-0.4136150105598533,-0.15360475653998906,-0.42495561123945397,1.3588902740229813,0.4043202675310863,-0.37251732255548453
PPCOR,-0.580326426486544,-0.1586644666902552,-0.6647442112926759,1.298409986836024,0.530959263035292,-0.4910441069164717
SINCERITIES,-0.5823957774706002,-0.018521737756775958,-0.6592892316141816,0.19897839648647953,0.23046268590124186,0.16718173242652457
