,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,1.8287275415019282,2.168491128447642,1.8287275415019282,1.0770226107981995,1.181053203886662,1.181053203886662,2.0540055719768033
GRNBOOST2,1.0315295613097892,2.184415541597201,1.5915027517351035,1.5915027517351035,1.8836626771743978,2.184415541597201,2.184415541597201
PPCOR,0.5184045154472249,1.3523596055144997,0.5184045154472249,1.6466966961264793,1.6466966961264793,1.6466966961264793,1.3523596055144997
SINCERITIES,1.2172299656229073,1.003451226140748,1.2172299656229073,1.003451226140748,1.8873902837748453,1.4357071389398397,1.003451226140748
