,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,0.11760352539000007,0.20024615828957756,0.0781941973478851,0.1870339646137128,0.027084524649522334,0.026922572293663426,0.20024615828957756
GRNBOOST2,0.2274782131324954,0.33378574410148976,0.24295547866797698,0.39758052162643615,0.11399013965478658,0.12187980524678604,0.33378574410148976
PPCOR,0.03728326842246329,0.08118991879729763,0.08356490798757764,0.12975067579283697,0.01059243513057413,0.01475390935277304,0.08118991879729763
SINCERITIES,-0.02975761208344367,-0.04989554328746527,-0.022274435340242184,0.0011060481119534071,0.08498323043886168,0.08478794921847108,-0.04989554328746527
