,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,2.7179213078339544,0.11120012787661827,2.8520299306709287,-0.09112318995374159,-0.2518710647149365,0.33055769655129774
GRNBOOST2,5.773519833280351,0.2379211675508097,8.230876863335489,-0.13339023668001707,0.9285593475204357,-0.16348015514639555
PPCOR,12.677852798545645,0.28538809077766863,14.047187628627594,-0.19926441710985407,0.6356111373790898,-0.013805230867571202
SINCERITIES,-0.9418069132587699,0.34822443242043744,-0.9366369785859756,-0.24440400234449955,-0.4515819914470759,0.8191168057131697
