,PageRank,Centrality,Betweenness,Radiality,Clustering Coefficient,Local Efficiency,Node Degrees
PIDC,2.2109189559911635,2.2604063475761995,1.5184302250402446,2.5622559825048303,1.2900231473652788,1.2900231473652788,2.2604063475761995
GRNBOOST2,2.1454899331167177,2.0656513663237477,1.7522463217146846,1.7214188314637036,1.4630432390368573,1.614241391264698,2.0656513663237477
PPCOR,1.984853636839927,2.063452224216666,1.891307282399576,1.6458856701619486,1.1286530250159819,0.7331863223323473,2.079242751230191
SINCERITIES,1.2565091312478829,1.3326359289028933,1.206074731802699,0.739218257426274,0.9086792693916145,0.9331264949038557,1.3326359289028933
