,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.08252788104089219,0.5342465753424658,0.35315985130111527,0.05737109658678286,0.09391435011269722
SINCERITIES,0.05055487053020962,0.03398058252427184,0.05970149253731343,0.02527075812274368,0.04156479217603912
