,Clustering Coefficient,Assortativity,In Centralization
GRNBOOST2,0.10565188182302877,0.318875296066138,0.008577836262724183
SINCERITIES,0.00961243374335585,-0.048847175799934556,0.05448582761532591
ground truth,0.4493183721220693,0.03623324068382634,0.00548857115015278
