,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.08023117272406599,0.08237113696748903,0.08672310775888495,0.01634000822383828,0.0795102870674626
SINCERITIES,-0.10621662148249784,-0.0034339449056853028,0.01599814639258702,-0.022974070778517888,-0.12065345485148135
