,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.28928154474312945,-0.21113420642108405,-0.31830480582490506,2.1753920012317494,0.9917340977194798,-0.4602965414359305
GRNBOOST2,-0.5196920563521807,-0.1453241612517449,-0.5445678904056978,1.109530433499173,0.4290185945123895,-0.38954907189163845
PPCOR,-0.645246412952631,-0.13299734920653622,-0.7458197710545869,0.911374983496827,0.5256330508998309,-0.5194934410097223
SINCERITIES,-0.6484592149047518,-0.026292962056263913,-0.7532575874867121,0.21599517629400466,0.26048703483488617,0.18200424356690736
