,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,0.08599033816425121,0.5271739130434783,0.3461077844311377,0.052434456928838954,0.10848126232741617
SINCERITIES,0.07941176470588235,0.026573426573426574,0.05763688760806916,0.045584045584045586,0.0746705710102489
