,Clustering Coefficient,Global Efficiency,Local Efficiency,Shortest Path Length,Assortativity,Centralization
PIDC,-0.4665718922190161,-0.42956070400307644,-0.4001733242704702,0.9562467724976548,1.2818954243359293,-0.8678867202206041
GRNBOOST2,-0.719779545565775,-0.359087595501612,-0.6234557611805058,0.6368134827181441,0.7675818970670034,-0.8335866560620505
PPCOR,-0.967803555707815,-0.3445630194152519,-0.9608873176506826,0.5610699298212479,0.9322653480592605,-0.9739820859421894
SINCERITIES,-0.9872163601520163,-0.05651645422129683,-0.9779761311539032,0.10767684436869172,0.37341966391839343,0.41286074931098504
