,PageRank,Out Centrality,Betweenness,Clustering Coefficient,Node In Degrees
GRNBOOST2,1.6297600089470814,9.952162925673605,6.559720986021748,0.9751220662943695,2.0975460789308706
SINCERITIES,1.5052496248026006,0.42239543788951556,1.0348991673291614,0.8640453686742797,1.4153803207026245
